data,patrimonio
2024-05-30,52220.64
2024-05-31,52420.00
2024-06-01,53159.21
2024-06-02,52683.31
2024-06-03,52485.48
2024-06-04,53085.93
2024-06-05,53856.62
2024-06-06,53131.90
2024-06-07,51249.06
2024-06-08,51172.35
2024-06-09,51172.35
2024-06-10,51172.35
2024-06-11,51172.35
2024-06-12,51172.35
2024-06-13,51172.35
2024-06-14,51172.35
2024-06-15,51172.35
2024-06-16,51172.35
2024-06-17,49501.52
2024-06-18,49427.29
2024-06-19,49427.29
2024-06-20,48691.90
2024-06-21,48617.22
2024-06-22,48617.22
2024-06-23,48617.22
2024-06-24,48617.22
2024-06-25,48617.22
2024-06-26,48617.22
2024-06-27,48617.22
2024-06-28,47558.27
2024-06-29,47488.36
2024-06-30,47488.36
2024-07-01,47470.73
2024-07-02,47190.21
2024-07-03,47119.44
2024-07-04,47119.44
2024-07-05,47119.44
2024-07-06,47119.44
2024-07-07,47119.44
2024-07-08,47119.44
2024-07-09,47119.44
2024-07-10,47119.44
2024-07-11,47119.44
2024-07-12,47119.44
2024-07-13,47685.22
2024-07-14,48723.18
2024-07-15,52299.43
2024-07-16,51708.70
2024-07-17,50852.99
2024-07-18,51441.47
2024-07-19,52606.44
2024-07-20,52803.85
2024-07-21,53075.72
2024-07-22,51636.64
2024-07-23,52279.47
2024-07-24,50081.50
2024-07-25,50003.41
2024-07-26,50003.41
2024-07-27,50003.41
2024-07-28,50003.41
2024-07-29,50003.41
2024-07-30,49341.50
2024-07-31,49266.31
2024-08-01,49266.31
2024-08-02,49266.31
2024-08-03,49266.31
2024-08-04,49266.31
2024-08-05,49266.31
2024-08-06,49266.31
2024-08-07,49266.31
2024-08-08,49266.31
2024-08-09,49266.31
2024-08-10,49266.31
2024-08-11,49266.31
2024-08-12,49266.31
2024-08-13,48817.42
2024-08-14,48079.39
2024-08-15,48007.48
2024-08-16,48007.48
2024-08-17,48007.48
2024-08-18,48007.48
2024-08-19,48007.48
2024-08-20,46779.52
2024-08-21,46709.19
2024-08-22,46503.58
2024-08-23,48978.02
2024-08-24,49077.48
2024-08-25,48687.62
2024-08-26,47525.84
2024-08-27,47454.58
2024-08-28,47454.58
2024-08-29,47454.58
2024-08-30,47454.58
2024-08-31,47454.58
2024-09-01,47454.58
2024-09-02,47454.58
2024-09-03,47454.58
2024-09-04,47454.58
2024-09-05,47454.58
2024-09-06,47454.58
2024-09-07,47454.58
2024-09-08,47454.58
2024-09-09,47454.58
2024-09-10,47454.58
2024-09-11,46431.24
2024-09-12,46359.84
2024-09-13,46359.84
2024-09-14,45880.34
2024-09-15,43949.11
2024-09-16,43885.10
2024-09-17,43885.10
2024-09-18,43885.10
2024-09-19,45488.87
2024-09-20,47262.64
2024-09-21,48212.54
2024-09-22,47627.25
2024-09-23,48853.18
2024-09-24,48959.84
2024-09-25,47610.64
2024-09-26,48564.97
2024-09-27,49720.97
2024-09-28,49361.90
2024-09-29,49037.70
2024-09-30,48014.55
2024-10-01,47942.55
2024-10-02,47942.55
2024-10-03,47942.55
2024-10-04,47942.55
2024-10-05,47942.55
2024-10-06,47942.55
2024-10-07,47942.55
2024-10-08,47942.55
2024-10-09,47942.55
2024-10-10,47942.55
2024-10-11,47942.55
2024-10-12,48592.83
2024-10-13,48446.84
2024-10-14,51602.31
2024-10-15,51161.39
2024-10-16,51237.72
2024-10-17,51129.41
2024-10-18,51851.71
2024-10-19,51970.82
2024-10-20,53905.58
2024-10-21,52324.41
2024-10-22,51459.06
2024-10-23,51387.58
2024-10-24,51387.58
2024-10-25,51387.58
2024-10-26,51387.58
2024-10-27,51387.58
2024-10-28,51387.58
2024-10-29,52741.54
2024-10-30,53142.45
2024-10-31,50337.51
2024-11-01,50261.63
2024-11-02,50261.63
2024-11-03,50261.63
2024-11-04,50261.63
2024-11-05,50261.63
2024-11-06,50261.63
2024-11-07,53386.46
2024-11-08,54616.85
2024-11-09,57644.41
2024-11-10,58691.70
2024-11-11,62163.80
2024-11-12,59809.98
2024-11-13,58766.00
2024-11-14,56402.04
2024-11-15,56967.91
2024-11-16,57767.94
2024-11-17,56720.83
2024-11-18,59150.07
2024-11-19,57300.35
2024-11-20,56605.41
2024-11-21,56520.53
2024-11-22,55957.77
2024-11-23,57075.69
2024-11-24,56521.44
2024-11-25,57426.13
2024-11-26,55914.89
2024-11-27,61435.54
2024-11-28,60174.18
2024-11-29,60402.37
2024-11-30,62279.69
2024-12-01,62343.93
2024-12-02,61273.43
2024-12-03,60783.42
2024-12-04,64531.67
2024-12-05,63658.59
2024-12-06,67243.40
2024-12-07,67206.07
2024-12-08,67339.58
2024-12-09,62421.28
2024-12-10,62329.70
2024-12-11,62329.70
2024-12-12,63052.05
2024-12-13,63458.78
2024-12-14,62865.57
2024-12-15,64319.34
2024-12-16,64751.41
2024-12-17,63228.61
2024-12-18,58914.58
2024-12-19,58828.02
2024-12-20,58828.02
2024-12-21,58828.02
2024-12-22,58828.02
2024-12-23,58828.02
2024-12-24,58828.02
2024-12-25,58828.02
2024-12-26,58828.02
2024-12-27,58828.02
2024-12-28,58828.02
2024-12-29,58828.02
2024-12-30,58828.02
2024-12-31,58828.02
2025-01-01,58828.02
2025-01-02,58828.02
2025-01-03,61339.14
2025-01-04,62149.64
2025-01-05,61794.61
2025-01-06,62670.88
2025-01-07,57457.76
2025-01-08,57372.45
2025-01-09,57372.45
2025-01-10,57372.45
2025-01-11,57372.45
2025-01-12,57372.45
2025-01-13,57372.45
2025-01-14,57372.45
2025-01-15,57372.45
2025-01-16,54910.28
2025-01-17,54828.11
2025-01-18,52130.09
2025-01-19,52050.97
2025-01-20,52050.97
2025-01-21,52050.97
2025-01-22,50655.36
2025-01-23,50580.33
2025-01-24,50069.38
2025-01-25,50208.39
2025-01-26,48898.65
2025-01-27,48825.33
2025-01-28,48825.33
2025-01-29,48825.33
2025-01-30,48825.33
2025-01-31,49558.20
2025-02-01,46799.03
2025-02-02,46728.86
2025-02-03,46728.86
2025-02-04,46728.86
2025-02-05,46728.86
2025-02-06,46728.86
2025-02-07,46728.86
2025-02-08,46728.86
2025-02-09,46728.86
2025-02-10,46728.86
2025-02-11,46728.86
2025-02-12,46728.86
2025-02-13,45593.22
2025-02-14,45525.03
2025-02-15,44906.43
2025-02-16,44839.09
2025-02-17,44839.09
2025-02-18,43589.67
2025-02-19,43527.24
2025-02-20,43824.05
2025-02-21,42615.70
2025-02-22,42553.24
2025-02-23,43360.50
2025-02-24,38656.62
2025-02-25,38596.81
2025-02-26,38596.81
2025-02-27,38596.81
2025-02-28,38596.81
2025-03-01,38596.81
2025-03-02,38596.81
2025-03-03,32895.06
2025-03-04,32846.04
2025-03-05,32846.04
2025-03-06,32846.04
2025-03-07,32846.04
2025-03-08,32846.04
2025-03-09,32846.04
2025-03-10,32846.04
2025-03-11,32846.04
2025-03-12,32846.04
2025-03-13,32846.04
2025-03-14,32846.04
2025-03-15,32846.04
2025-03-16,32846.04
2025-03-17,32846.04
2025-03-18,32846.04
2025-03-19,32846.04
2025-03-20,31638.48
2025-03-21,31352.21
2025-03-22,31305.20
2025-03-23,31658.68
2025-03-24,32844.52
2025-03-25,32611.74
2025-03-26,31713.13
2025-03-27,31666.04
2025-03-28,31666.04
2025-03-29,31666.04
2025-03-30,31666.04
2025-03-31,31666.04
2025-04-01,31666.04
2025-04-02,31666.04
2025-04-03,31666.04
2025-04-04,31666.04
2025-04-05,31666.04
2025-04-06,31666.04
2025-04-07,31666.04
2025-04-08,31666.04
2025-04-09,31666.04
2025-04-10,31666.04
2025-04-11,31666.04
2025-04-12,31666.04
2025-04-13,30722.93
2025-04-14,30678.39
2025-04-15,30678.39
2025-04-16,30678.39
2025-04-17,30678.39
2025-04-18,30678.39
2025-04-19,30678.39
2025-04-20,30143.47
2025-04-21,30098.27
2025-04-22,30098.27
2025-04-23,30718.65
2025-04-24,30282.65
2025-04-25,30535.04
2025-04-26,31156.88
2025-04-27,30651.40
2025-04-28,30797.36
2025-04-29,30761.60
2025-04-30,30688.71
2025-05-01,31454.28
2025-05-02,31521.87
2025-05-03,31374.03
2025-05-04,30952.91
2025-05-05,31148.50
2025-05-06,31091.86
2025-05-07,30989.19
2025-05-08,37770.02
2025-05-09,40129.88
2025-05-10,44195.95
2025-05-11,43030.14
2025-05-12,42699.37
2025-05-13,45851.68
2025-05-14,44656.26
2025-05-15,43614.16
2025-05-16,43417.20
2025-05-17,42360.04
2025-05-18,42744.71
2025-05-19,43254.81
2025-05-20,43194.92
2025-05-21,43650.09
2025-05-22,45604.24
2025-05-23,43234.28
2025-05-24,43169.28
2025-05-25,43457.20
2025-05-26,43672.00
2025-05-27,45328.05
2025-05-28,45676.91
2025-05-29,44823.50
2025-05-30,43115.84
2025-05-31,43051.36
2025-06-01,43051.36
2025-06-02,43051.36
2025-06-03,42750.29
2025-06-04,42996.58
2025-06-05,39798.11
2025-06-06,39742.22
2025-06-07,39742.22
2025-06-08,39742.22
2025-06-09,39742.22
2025-06-10,41694.32
2025-06-11,41036.21
2025-06-12,39126.87
2025-06-13,38185.97
2025-06-14,38130.78
2025-06-15,38130.78
2025-06-16,38130.78
2025-06-17,38130.78
2025-06-18,38130.78
2025-06-19,38130.78
2025-06-20,38130.78
2025-06-21,38130.78
2025-06-22,38130.78
2025-06-23,38130.78
2025-06-24,38130.78
2025-06-25,37603.63
2025-06-26,37547.40
2025-06-27,37547.40
2025-06-28,37547.40
2025-06-29,38488.54
2025-06-30,38250.43
2025-07-01,37019.54
2025-07-02,36964.03
2025-07-03,37202.86
2025-07-04,36013.22
2025-07-05,36130.11
2025-07-06,36911.38
2025-07-07,36505.74
2025-07-08,37551.21
2025-07-09,39752.58
2025-07-10,42374.66
2025-07-11,42480.78
2025-07-12,42262.38
2025-07-13,42674.91
2025-07-14,43274.83
2025-07-15,45053.32
2025-07-16,48409.73
2025-07-17,49924.45
2025-07-18,50933.45
2025-07-19,51578.89
2025-07-20,53945.38
2025-07-21,54029.38
2025-07-22,53794.18
2025-07-23,52106.00
2025-07-24,53231.31
2025-07-25,53482.88
2025-07-26,53726.41
2025-07-27,55612.03
2025-07-28,54539.84
2025-07-29,54477.81
2025-07-30,54713.73
2025-07-31,53108.55
2025-08-01,53023.17
2025-08-02,53023.17
2025-08-03,53023.17
2025-08-04,53023.17
2025-08-05,51392.36
2025-08-06,51315.29
2025-08-07,54396.23
2025-08-08,55785.32
2025-08-09,59277.44
2025-08-10,59140.55
2025-08-11,58758.81
2025-08-12,63857.59
2025-08-13,66079.85
2025-08-14,63252.43
2025-08-15,61759.71
2025-08-16,61523.21
2025-08-17,62225.75
2025-08-18,60013.79
2025-08-19,59922.82
2025-08-20,59922.82
2025-08-21,58310.94
2025-08-22,58220.34
2025-08-23,57496.16
2025-08-24,57514.81
2025-08-25,52658.97
2025-08-26,52580.73
2025-08-27,51437.51
2025-08-28,51360.49
2025-08-29,51360.49
2025-08-30,51360.49
2025-08-31,51360.49
2025-09-01,51360.49
2025-09-02,51360.49
2025-09-03,51360.49
2025-09-04,49524.11
2025-09-05,49449.96
2025-09-06,49449.96
2025-09-07,49449.96
2025-09-08,49449.96
2025-09-09,49449.96
2025-09-10,49449.96
2025-09-11,50609.37
2025-09-12,53490.77
2025-09-13,52976.46
2025-09-14,52265.00
2025-09-15,51341.95
2025-09-16,51093.14
2025-09-17,51016.52
2025-09-18,50911.12
2025-09-19,49595.95
2025-09-20,49521.70
2025-09-21,49521.70
2025-09-22,49521.70
2025-09-23,49521.70
2025-09-24,49521.70
2025-09-25,49521.70
2025-09-26,49521.70
2025-09-27,49521.70
2025-09-28,49521.70
2025-09-29,49521.70
2025-09-30,48632.60
2025-10-01,48559.67
2025-10-02,50006.87
2025-10-03,50320.76
2025-10-04,50040.10
2025-10-05,50341.28
2025-10-06,52232.66
2025-10-07,49590.50
2025-10-08,50467.84
2025-10-09,48708.48
2025-10-10,48635.44
2025-10-11,48635.44
2025-10-12,48635.44
2025-10-13,48635.44
2025-10-14,47224.81
2025-10-15,47153.77
2025-10-16,47153.77
2025-10-17,47153.77
2025-10-18,47153.77
2025-10-19,47153.77
2025-10-20,47153.77
2025-10-21,47153.77
2025-10-22,47153.77
2025-10-23,47153.77
2025-10-24,47153.77
2025-10-25,47312.87
2025-10-26,49769.84
2025-10-27,49304.61
2025-10-28,47621.35
2025-10-29,47549.82
2025-10-30,47549.82
2025-10-31,47549.82
2025-11-01,47549.82
2025-11-02,47549.82
2025-11-03,47549.82
2025-11-04,47549.82
2025-11-05,47549.82
2025-11-06,47549.82
2025-11-07,47549.82
2025-11-08,47549.82
2025-11-09,47549.82
2025-11-10,47272.02
2025-11-11,45289.15
2025-11-12,45221.37
2025-11-13,45221.37
2025-11-14,45221.37
2025-11-15,45221.37
2025-11-16,45221.37
2025-11-17,45221.37
2025-11-18,45221.37
2025-11-19,45221.37
2025-11-20,45221.37
2025-11-21,45221.37
2025-11-22,45221.37
2025-11-23,45221.37
2025-11-24,45221.37
2025-11-25,45246.11
2025-11-26,46272.31
2025-11-27,46102.45
2025-11-28,46343.87
2025-11-29,45702.95
2025-11-30,45738.57
2025-12-01,42790.23
2025-12-02,42726.07
2025-12-03,45397.08
2025-12-04,44613.65
2025-12-05,43025.58
2025-12-06,42963.48
2025-12-07,43208.63
2025-12-08,44117.84
2025-12-09,46855.79
2025-12-10,46935.85
2025-12-11,45714.01
2025-12-12,43555.71
2025-12-13,43490.39
2025-12-14,43490.39
2025-12-15,43490.39
2025-12-16,43490.39
2025-12-17,43490.39
2025-12-18,43490.39
2025-12-19,43490.39
2025-12-20,43490.39
2025-12-21,43490.39
2025-12-22,43539.65
2025-12-23,42882.79
2025-12-24,42823.26
2025-12-25,42823.26
2025-12-26,42823.26
2025-12-27,42823.26
2025-12-28,42823.26
2025-12-29,42823.26
2025-12-30,42823.26
2025-12-31,42728.33
2026-01-01,43197.22
2026-01-02,44940.37
2026-01-03,44961.22
2026-01-04,45218.46
2026-01-05,46371.94
2026-01-06,47404.49
2026-01-07,45566.29
2026-01-08,44669.48
2026-01-09,44603.93
2026-01-10,44603.93
2026-01-11,44603.93
2026-01-12,44139.86
2026-01-13,44073.81
2026-01-14,44397.66
2026-01-15,43921.22
2026-01-16,43623.72
2026-01-17,43813.23
2026-01-18,43465.97
2026-01-19,42207.12
2026-01-20,42143.44
2026-01-21,42143.44
2026-01-22,42143.44
2026-01-23,42143.44
2026-01-24,42143.44
2026-01-25,42143.44
2026-01-26,42143.44
2026-01-27,42143.44
2026-01-28,41870.99
2026-01-29,39253.56
2026-01-30,39194.70
2026-01-31,39194.70
2026-02-01,39194.70
2026-02-02,39194.70
2026-02-03,39194.70
2026-02-04,39194.70
2026-02-05,39194.70
2026-02-06,39194.70
2026-02-07,39194.70
2026-02-08,39194.70
2026-02-09,39194.70
2026-02-10,39194.70
2026-02-11,39194.70
2026-02-12,39194.70
2026-02-13,39194.70
2026-02-14,39194.70
2026-02-15,36883.32
2026-02-16,36828.01
2026-02-17,36828.01
2026-02-18,36828.01
2026-02-19,36828.01
2026-02-20,36828.01
2026-02-21,36828.01
2026-02-22,36828.01
2026-02-23,36828.01
2026-02-24,36828.01
2026-02-25,36828.01
2026-02-26,36238.80
2026-02-27,34490.69
2026-02-28,34438.97
2026-03-01,34438.97
2026-03-02,34438.97
2026-03-03,33629.57
2026-03-04,36081.89
2026-03-05,35153.30
2026-03-06,33562.92
2026-03-07,33510.90
2026-03-08,33510.90
2026-03-09,33510.90
2026-03-10,34190.25
2026-03-11,34448.44
2026-03-12,34809.86
2026-03-13,35123.11
2026-03-14,35190.42
2026-03-15,36564.94
2026-03-16,39494.44
2026-03-17,38904.55
2026-03-18,36988.82
2026-03-19,35888.43
2026-03-20,35833.77
2026-03-21,35833.77
2026-03-22,35833.77
2026-03-23,35833.77
2026-03-24,35851.25
2026-03-25,36066.22
2026-03-26,34252.32
2026-03-27,34200.96
2026-03-28,34200.96
2026-03-29,34200.96
2026-03-30,34200.96
2026-03-31,34200.96
2026-04-01,34711.04
2026-04-02,33362.80
2026-04-03,33312.93
2026-04-04,33312.93
2026-04-05,33312.93
2026-04-06,33219.67
2026-04-07,35312.56
2026-04-08,34525.75
2026-04-09,34526.38
2026-04-10,35395.16
2026-04-11,36022.59
2026-04-12,34543.25
2026-04-13,37352.95
2026-04-14,36608.40
2026-04-15,37204.14
2026-04-16,37017.33
2026-04-17,38134.40
2026-04-18,37054.85
2026-04-19,35684.44
2026-04-20,35631.25
2026-04-21,35793.15
2026-04-22,36507.92
2026-04-23,35837.44
2026-04-24,35601.08
2026-04-25,35547.55
2026-04-26,35547.55
2026-04-27,34511.26
2026-04-28,34459.22
2026-04-29,34459.22
2026-04-30,34459.22
2026-05-01,34459.22
2026-05-02,34459.22
2026-05-03,34495.64
2026-05-04,34854.10
2026-05-05,35058.57
2026-05-06,34914.23
2026-05-07,34027.16
2026-05-08,33976.13
2026-05-09,33976.13
2026-05-10,34581.00
2026-05-11,34120.93
2026-05-12,33175.54
2026-05-13,33125.94
2026-05-14,33125.94
2026-05-15,33125.94
2026-05-16,33125.94
2026-05-17,33125.94
2026-05-18,33125.94
2026-05-19,33125.94
2026-05-20,33125.94
2026-05-21,33125.94
2026-05-22,33125.94
2026-05-23,33125.94
2026-05-24,33125.94
2026-05-25,33125.94
2026-05-26,33125.94
2026-05-27,33125.94
2026-05-28,33125.94
2026-05-29,33125.94
2026-05-30,33125.94
2026-05-31,33125.94
2026-06-01,33125.94
2026-06-02,33125.94
2026-06-03,33125.94
2026-06-04,33125.94
2026-06-05,33125.94
2026-06-06,33125.94
2026-06-07,33125.94
2026-06-08,33125.94
2026-06-09,33125.94
2026-06-10,33125.94
2026-06-11,33125.94
2026-06-12,33125.94
2026-06-13,33125.94
2026-06-14,33125.94
2026-06-15,34424.92
2026-06-16,34369.34
2026-06-17,33551.85
2026-06-18,32797.61
2026-06-19,32748.63
2026-06-20,32748.63
2026-06-21,32067.65
2026-06-22,32019.75
2026-06-23,30840.05
2026-06-24,30794.18
2026-06-25,30794.18
2026-06-26,30794.18
2026-06-27,30794.18
2026-06-28,30794.18
2026-06-29,30794.18
2026-06-30,30794.18
2026-07-01,30794.18
2026-07-02,30794.18
2026-07-03,31789.13
2026-07-04,32195.22
2026-07-05,32287.97
2026-07-06,32538.57
2026-07-07,32028.88
2026-07-08,31523.70
2026-07-09,31554.44
2026-07-10,32489.21
2026-07-11,32324.13
2026-07-12,32668.21
2026-07-13,32122.35
2026-07-14,34209.05
2026-07-15,34673.90
2026-07-16,33712.37
2026-07-17,33300.85
2026-07-18,33677.66
2026-07-19,33850.51
2026-07-20,34437.59
2026-07-21,34899.37
2026-07-22,34973.50
2026-07-23,33960.44
2026-07-24,33910.96
2026-07-25,33910.96
2026-07-26,33910.96
2026-07-27,32780.57
2026-07-28,32730.90
2026-07-29,32488.18
2026-07-30,32624.73
2026-07-31,31671.48
2026-08-01,31626.54
2026-08-02,31626.54
2026-08-03,31626.54
2026-08-04,31626.54
2026-08-05,31626.54
2026-08-06,31494.80
2026-08-07,31659.37
2026-08-08,31708.83
2026-08-09,31604.79
2026-08-10,30983.04
2026-08-11,30936.58
2026-08-12,30936.58
2026-08-13,30936.58
2026-08-14,30936.58
2026-08-15,30936.58
2026-08-16,30936.58
2026-08-17,30936.58
2026-08-18,30958.35
2026-08-19,36362.52
2026-08-20,37561.71
2026-08-21,40611.73
2026-08-22,39109.72
2026-08-23,39764.60
2026-08-24,40067.58
2026-08-25,39428.36
2026-08-26,40468.07
2026-08-27,40533.60
2026-08-28,39436.27
2026-08-29,39669.04
2026-08-30,39012.06
2026-08-31,39835.46
2026-09-01,39042.73
2026-09-02,38984.35
2026-09-03,38984.35
2026-09-04,38128.30
2026-09-05,38503.37
2026-09-06,38981.66
